orderNumber,orderLineNumber,customerNumber,EmployeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,checkNumber,paymentDate,amount
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,JN355280,2003-10-26,49539.37
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,JN722010,2003-02-25,40206.2
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,KT52578,2003-12-09,63843.55
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,MC46946,2004-07-09,35420.74
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,MF629602,2004-08-16,20009.53
10244,1,141,1370,S18_2949,Shipped,30,87.13,2613.9,spain,10244-1,NU627706,2004-05-17,26155.91
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,AU364101,2003-07-19,36251.03
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,DB583216,2004-11-01,36140.38
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,DL460618,2005-05-19,46895.48
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,HJ32686,2004-01-30,59830.55
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,ID10962,2004-12-31,116208.4
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,IN446258,2005-03-25,65071.26
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,JE105477,2005-03-18,120166.58
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,JN355280,2003-10-26,49539.37
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,JN722010,2003-02-25,40206.2
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,KT52578,2003-12-09,63843.55
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,MC46946,2004-07-09,35420.74
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,MF629602,2004-08-16,20009.53
10244,2,141,1370,S18_3136,Shipped,29,85.87,2490.23,spain,10244-2,NU627706,2004-05-17,26155.91
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,AU364101,2003-07-19,36251.03
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,DB583216,2004-11-01,36140.38
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,DL460618,2005-05-19,46895.48
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,HJ32686,2004-01-30,59830.55
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,ID10962,2004-12-31,116208.4
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,IN446258,2005-03-25,65071.26
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,JE105477,2005-03-18,120166.58
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,JN355280,2003-10-26,49539.37
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,JN722010,2003-02-25,40206.2
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,KT52578,2003-12-09,63843.55
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,MC46946,2004-07-09,35420.74
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,MF629602,2004-08-16,20009.53
10244,3,141,1370,S18_2957,Shipped,24,54.96,1319.04,spain,10244-3,NU627706,2004-05-17,26155.91
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,AU364101,2003-07-19,36251.03
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,DB583216,2004-11-01,36140.38
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,DL460618,2005-05-19,46895.48
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,HJ32686,2004-01-30,59830.55
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,ID10962,2004-12-31,116208.4
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,IN446258,2005-03-25,65071.26
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,JE105477,2005-03-18,120166.58
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,JN355280,2003-10-26,49539.37
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,JN722010,2003-02-25,40206.2
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,KT52578,2003-12-09,63843.55
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,MC46946,2004-07-09,35420.74
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,MF629602,2004-08-16,20009.53
10244,4,141,1370,S24_4258,Shipped,40,97.39,3895.6,spain,10244-4,NU627706,2004-05-17,26155.91
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,AU364101,2003-07-19,36251.03
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,DB583216,2004-11-01,36140.38
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,DL460618,2005-05-19,46895.48
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,HJ32686,2004-01-30,59830.55
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,ID10962,2004-12-31,116208.4
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,IN446258,2005-03-25,65071.26
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,JE105477,2005-03-18,120166.58
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,JN355280,2003-10-26,49539.37
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,JN722010,2003-02-25,40206.2
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,KT52578,2003-12-09,63843.55
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,MC46946,2004-07-09,35420.74
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,MF629602,2004-08-16,20009.53
10244,5,141,1370,S18_3320,Shipped,36,87.3,3142.8,spain,10244-5,NU627706,2004-05-17,26155.91
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,AU364101,2003-07-19,36251.03
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,DB583216,2004-11-01,36140.38
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,DL460618,2005-05-19,46895.48
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,HJ32686,2004-01-30,59830.55
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,ID10962,2004-12-31,116208.4
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,IN446258,2005-03-25,65071.26
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,JE105477,2005-03-18,120166.58
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,JN355280,2003-10-26,49539.37
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,JN722010,2003-02-25,40206.2
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,KT52578,2003-12-09,63843.55
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,MC46946,2004-07-09,35420.74
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,MF629602,2004-08-16,20009.53
10244,6,141,1370,S18_1367,Shipped,20,48.52,970.4,spain,10244-6,NU627706,2004-05-17,26155.91
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,AU364101,2003-07-19,36251.03
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,DB583216,2004-11-01,36140.38
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,DL460618,2005-05-19,46895.48
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,HJ32686,2004-01-30,59830.55
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,ID10962,2004-12-31,116208.4
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,IN446258,2005-03-25,65071.26
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,JE105477,2005-03-18,120166.58
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,JN355280,2003-10-26,49539.37
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,JN722010,2003-02-25,40206.2
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,KT52578,2003-12-09,63843.55
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,MC46946,2004-07-09,35420.74
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,MF629602,2004-08-16,20009.53
10244,7,141,1370,S18_1342,Shipped,40,99.66,3986.4,spain,10244-7,NU627706,2004-05-17,26155.91
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,AU364101,2003-07-19,36251.03
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,DB583216,2004-11-01,36140.38
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,DL460618,2005-05-19,46895.48
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,HJ32686,2004-01-30,59830.55
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,ID10962,2004-12-31,116208.4
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,IN446258,2005-03-25,65071.26
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,JE105477,2005-03-18,120166.58
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,JN355280,2003-10-26,49539.37
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,JN722010,2003-02-25,40206.2
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,KT52578,2003-12-09,63843.55
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,MC46946,2004-07-09,35420.74
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,MF629602,2004-08-16,20009.53
10244,8,141,1370,S18_2795,Shipped,43,141.75,6095.25,spain,10244-8,NU627706,2004-05-17,26155.91
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,AU364101,2003-07-19,36251.03
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,DB583216,2004-11-01,36140.38
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,DL460618,2005-05-19,46895.48
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,HJ32686,2004-01-30,59830.55
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,ID10962,2004-12-31,116208.4
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,IN446258,2005-03-25,65071.26
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,JE105477,2005-03-18,120166.58
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,JN355280,2003-10-26,49539.37
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,JN722010,2003-02-25,40206.2
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,KT52578,2003-12-09,63843.55
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,MC46946,2004-07-09,35420.74
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,MF629602,2004-08-16,20009.53
10244,9,141,1370,S24_2022,Shipped,39,42.11,1642.29,spain,10244-9,NU627706,2004-05-17,26155.91
10245,1,455,1286,S32_1268,Shipped,37,81.86,3028.82,spain,10245-1,HA777606,2003-12-05,38139.18
10245,1,455,1286,S32_1268,Shipped,37,81.86,3028.82,spain,10245-1,IR662429,2004-05-12,32239.47
10245,2,455,1286,S10_4962,Shipped,28,147.74,4136.72,spain,10245-2,HA777606,2003-12-05,38139.18
10245,2,455,1286,S10_4962,Shipped,28,147.74,4136.72,spain,10245-2,IR662429,2004-05-12,32239.47
10245,3,455,1286,S18_4600,Shipped,21,111.39,2339.19,spain,10245-3,HA777606,2003-12-05,38139.18
10245,3,455,1286,S18_4600,Shipped,21,111.39,2339.19,spain,10245-3,IR662429,2004-05-12,32239.47
10245,4,455,1286,S700_2824,Shipped,44,81.93,3604.92,spain,10245-4,HA777606,2003-12-05,38139.18
10245,4,455,1286,S700_2824,Shipped,44,81.93,3604.92,spain,10245-4,IR662429,2004-05-12,32239.47
10245,5,455,1286,S32_3522,Shipped,44,54.94,2417.36,spain,10245-5,HA777606,2003-12-05,38139.18
10245,5,455,1286,S32_3522,Shipped,44,54.94,2417.36,spain,10245-5,IR662429,2004-05-12,32239.47
10245,6,455,1286,S12_1666,Shipped,38,120.27,4570.26,spain,10245-6,HA777606,2003-12-05,38139.18
10245,6,455,1286,S12_1666,Shipped,38,120.27,4570.26,spain,10245-6,IR662429,2004-05-12,32239.47
10245,7,455,1286,S18_4668,Shipped,45,48.8,2196.0,spain,10245-7,HA777606,2003-12-05,38139.18
10245,7,455,1286,S18_4668,Shipped,45,48.8,2196.0,spain,10245-7,IR662429,2004-05-12,32239.47
10245,8,455,1286,S18_1097,Shipped,29,114.34,3315.86,spain,10245-8,HA777606,2003-12-05,38139.18
10245,8,455,1286,S18_1097,Shipped,29,114.34,3315.86,spain,10245-8,IR662429,2004-05-12,32239.47
10245,9,455,1286,S10_1949,Shipped,34,195.01,6630.34,spain,10245-9,HA777606,2003-12-05,38139.18
10245,9,455,1286,S10_1949,Shipped,34,195.01,6630.34,spain,10245-9,IR662429,2004-05-12,32239.47
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,AU364101,2003-07-19,36251.03
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,DB583216,2004-11-01,36140.38
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,DL460618,2005-05-19,46895.48
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,HJ32686,2004-01-30,59830.55
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,ID10962,2004-12-31,116208.4
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,IN446258,2005-03-25,65071.26
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,JE105477,2005-03-18,120166.58
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,JN355280,2003-10-26,49539.37
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,JN722010,2003-02-25,40206.2
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,KT52578,2003-12-09,63843.55
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,MC46946,2004-07-09,35420.74
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,MF629602,2004-08-16,20009.53
10246,1,141,1370,S24_4048,Shipped,46,100.54,4624.84,spain,10246-1,NU627706,2004-05-17,26155.91
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,AU364101,2003-07-19,36251.03
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,DB583216,2004-11-01,36140.38
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,DL460618,2005-05-19,46895.48
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,HJ32686,2004-01-30,59830.55
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,ID10962,2004-12-31,116208.4
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,IN446258,2005-03-25,65071.26
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,JE105477,2005-03-18,120166.58
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,JN355280,2003-10-26,49539.37
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,JN722010,2003-02-25,40206.2
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,KT52578,2003-12-09,63843.55
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,MC46946,2004-07-09,35420.74
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,MF629602,2004-08-16,20009.53
10246,2,141,1370,S24_1444,Shipped,44,46.24,2034.56,spain,10246-2,NU627706,2004-05-17,26155.91
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,AU364101,2003-07-19,36251.03
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,DB583216,2004-11-01,36140.38
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,DL460618,2005-05-19,46895.48
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,HJ32686,2004-01-30,59830.55
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,ID10962,2004-12-31,116208.4
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,IN446258,2005-03-25,65071.26
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,JE105477,2005-03-18,120166.58
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,JN355280,2003-10-26,49539.37
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,JN722010,2003-02-25,40206.2
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,KT52578,2003-12-09,63843.55
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,MC46946,2004-07-09,35420.74
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,MF629602,2004-08-16,20009.53
10246,3,141,1370,S50_1392,Shipped,22,113.44,2495.68,spain,10246-3,NU627706,2004-05-17,26155.91
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,AU364101,2003-07-19,36251.03
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,DB583216,2004-11-01,36140.38
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,DL460618,2005-05-19,46895.48
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,HJ32686,2004-01-30,59830.55
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,ID10962,2004-12-31,116208.4
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,IN446258,2005-03-25,65071.26
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,JE105477,2005-03-18,120166.58
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,JN355280,2003-10-26,49539.37
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,JN722010,2003-02-25,40206.2
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,KT52578,2003-12-09,63843.55
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,MC46946,2004-07-09,35420.74
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,MF629602,2004-08-16,20009.53
10246,4,141,1370,S18_2238,Shipped,40,144.08,5763.2,spain,10246-4,NU627706,2004-05-17,26155.91
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,AU364101,2003-07-19,36251.03
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,DB583216,2004-11-01,36140.38
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,DL460618,2005-05-19,46895.48
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,HJ32686,2004-01-30,59830.55
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,ID10962,2004-12-31,116208.4
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,IN446258,2005-03-25,65071.26
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,JE105477,2005-03-18,120166.58
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,JN355280,2003-10-26,49539.37
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,JN722010,2003-02-25,40206.2
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,KT52578,2003-12-09,63843.55
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,MC46946,2004-07-09,35420.74
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,MF629602,2004-08-16,20009.53
10246,5,141,1370,S12_4473,Shipped,46,99.54,4578.84,spain,10246-5,NU627706,2004-05-17,26155.91
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,AU364101,2003-07-19,36251.03
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,DB583216,2004-11-01,36140.38
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,DL460618,2005-05-19,46895.48
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,HJ32686,2004-01-30,59830.55
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,ID10962,2004-12-31,116208.4
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,IN446258,2005-03-25,65071.26
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,JE105477,2005-03-18,120166.58
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,JN355280,2003-10-26,49539.37
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,JN722010,2003-02-25,40206.2
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,KT52578,2003-12-09,63843.55
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,MC46946,2004-07-09,35420.74
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,MF629602,2004-08-16,20009.53
10246,6,141,1370,S24_2840,Shipped,49,34.65,1697.85,spain,10246-6,NU627706,2004-05-17,26155.91
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,AU364101,2003-07-19,36251.03
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,DB583216,2004-11-01,36140.38
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,DL460618,2005-05-19,46895.48
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,HJ32686,2004-01-30,59830.55
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,ID10962,2004-12-31,116208.4
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,IN446258,2005-03-25,65071.26
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,JE105477,2005-03-18,120166.58
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,JN355280,2003-10-26,49539.37
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,JN722010,2003-02-25,40206.2
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,KT52578,2003-12-09,63843.55
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,MC46946,2004-07-09,35420.74
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,MF629602,2004-08-16,20009.53
10246,7,141,1370,S32_2509,Shipped,35,45.45,1590.75,spain,10246-7,NU627706,2004-05-17,26155.91
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,AU364101,2003-07-19,36251.03
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,DB583216,2004-11-01,36140.38
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,DL460618,2005-05-19,46895.48
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,HJ32686,2004-01-30,59830.55
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,ID10962,2004-12-31,116208.4
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,IN446258,2005-03-25,65071.26
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,JE105477,2005-03-18,120166.58
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,JN355280,2003-10-26,49539.37
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,JN722010,2003-02-25,40206.2
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,KT52578,2003-12-09,63843.55
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,MC46946,2004-07-09,35420.74
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,MF629602,2004-08-16,20009.53
10246,8,141,1370,S18_2319,Shipped,22,100.64,2214.08,spain,10246-8,NU627706,2004-05-17,26155.91
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,AU364101,2003-07-19,36251.03
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,DB583216,2004-11-01,36140.38
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,DL460618,2005-05-19,46895.48
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,HJ32686,2004-01-30,59830.55
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,ID10962,2004-12-31,116208.4
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,IN446258,2005-03-25,65071.26
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,JE105477,2005-03-18,120166.58
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,JN355280,2003-10-26,49539.37
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,JN722010,2003-02-25,40206.2
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,KT52578,2003-12-09,63843.55
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,MC46946,2004-07-09,35420.74
10246,9,141,1370,S18_3232,Shipped,36,145.63,5242.68,spain,10246-9,MF629602,2004-08-16,20009.53
